,latitude,longitude,power,datetime
21493484,-25.291,153.118,169.4,2020-11-23 13:07:53
21493858,-21.232,145.295,153.3,2020-11-23 13:09:20
21493859,-21.233,145.284,219.0,2020-11-23 13:09:20
21498773,-16.689,144.127,103.3,2020-11-23 00:58:11
21498851,-21.25,145.309,103.1,2020-11-23 00:59:24
21498858,-27.881,148.233,116.5,2020-11-23 01:01:11
21499953,-21.1951,145.295,161.4,2020-11-23 14:51:28
21500103,-21.2055,145.2925,551.1,2020-11-23 14:51:28
21500104,-21.2069,145.2992,174.2,2020-11-23 14:51:28
21500107,-21.2111,145.3189,148.3,2020-11-23 14:51:28
21500108,-21.2125,145.3255,151.5,2020-11-23 14:51:28
21500112,-21.2172,145.2966,536.6,2020-11-23 14:51:28
21500113,-21.2186,145.3032,535.6,2020-11-23 14:51:28
21500114,-21.22,145.3098,113.2,2020-11-23 14:51:28
21500117,-21.2289,145.3006,121.1,2020-11-23 14:51:28
21500118,-21.2303,145.3072,161.8,2020-11-23 14:51:28
21502566,-17.961,144.198,104.3,2020-12-06 15:45:43
21502607,-21.1951,145.295,161.4,2020-11-23 14:51:28
21502617,-21.2055,145.2925,551.1,2020-11-23 14:51:28
21502618,-21.2069,145.2992,174.2,2020-11-23 14:51:28
21502621,-21.2111,145.3189,148.3,2020-11-23 14:51:28
21502622,-21.2125,145.3255,151.5,2020-11-23 14:51:28
21502626,-21.2172,145.2966,536.6,2020-11-23 14:51:28
21502627,-21.2186,145.3032,535.6,2020-11-23 14:51:28
21502628,-21.22,145.3098,113.2,2020-11-23 14:51:28
21502631,-21.2289,145.3006,121.1,2020-11-23 14:51:28
21502632,-21.2303,145.3072,161.8,2020-11-23 14:51:28
21503605,-17.961,144.198,104.3,2020-12-06 15:45:51
21505134,-25.364,153.095,130.6,2020-11-29 03:06:17
21505136,-25.348,153.121,1014.4,2020-11-29 03:06:17
21505137,-25.35,153.094,498.3,2020-11-29 03:06:17
21505138,-25.353,153.067,219.3,2020-11-29 03:06:17
21505139,-25.331,153.145,432.4,2020-11-29 03:06:18
21505140,-25.334,153.119,171.5,2020-11-29 03:06:18
21505141,-25.231,153.256,419.1,2020-11-29 03:06:19
21505142,-25.233,153.231,938.3,2020-11-29 03:06:19
21505266,-25.2964,146.8664,103.5,2020-11-29 04:15:52
21505267,-25.2979,146.8584,102.9,2020-11-29 04:15:52
21505455,-25.0251,147.6999,121.8,2020-11-29 04:15:52
21507492,-25.2506,153.099,195.4,2020-11-23 15:42:41
21507494,-25.2627,153.0978,219.0,2020-11-23 15:42:41
21507495,-25.2634,153.1071,137.8,2020-11-23 15:42:41
21507516,-25.3208,153.1255,137.7,2020-11-23 15:42:41
21507556,-16.6343,144.1739,106.1,2020-11-23 15:39:50
21507557,-16.6355,144.1812,119.7,2020-11-23 15:39:50
21507634,-19.7377,140.0181,105.9,2020-11-23 15:41:15
21507635,-19.7391,140.0263,226.8,2020-11-23 15:41:15
21507644,-21.2042,145.2862,127.9,2020-11-23 15:41:15
21507647,-21.2113,145.285,321.1,2020-11-23 15:41:15
21507679,-13.905,136.568,153.3,2020-11-28 01:15:54
21507680,-13.906,136.577,141.9,2020-11-28 01:15:54
21507685,-36.133,142.359,166.5,2020-11-28 01:21:46
21507805,-16.2286,141.4455,120.7,2020-12-07 16:17:54
21507848,-23.763,118.605,146.9,2020-11-28 02:57:14
21507850,-23.775,118.599,433.2,2020-11-28 02:57:14
21507851,-23.778,118.63,131.2,2020-11-28 02:57:14
21507965,-25.2506,153.099,195.4,2020-11-23 15:42:41
21507967,-25.2627,153.0978,219.0,2020-11-23 15:42:41
21507968,-25.2634,153.1071,137.8,2020-11-23 15:42:41
21507989,-25.3208,153.1255,137.7,2020-11-23 15:42:41
21508109,-16.6343,144.1739,106.1,2020-11-23 15:39:50
21508110,-16.6355,144.1812,119.7,2020-11-23 15:39:50
21508187,-19.7377,140.0181,105.9,2020-11-23 15:41:15
21508188,-19.7391,140.0263,226.8,2020-11-23 15:41:15
21508197,-21.2042,145.2862,127.9,2020-11-23 15:41:15
21508200,-21.2113,145.285,321.1,2020-11-23 15:41:15
21511147,-16.627,144.184,130.0,2020-11-23 16:15:59
21511158,-16.91,144.047,139.5,2020-11-23 16:16:03
21511161,-16.908,144.042,106.4,2020-11-23 16:16:04
21511183,-19.735,140.032,101.7,2020-11-23 16:16:57
21511186,-21.206,145.287,247.6,2020-11-23 16:17:11
21511188,-21.204,145.282,172.7,2020-11-23 16:17:12
21512214,-22.669,116.834,124.6,2020-11-23 17:56:34
21512221,-22.669,116.834,124.6,2020-11-23 17:56:34
21512611,-16.637,144.182,167.7,2020-11-24 00:03:00
21512625,-16.653,144.178,206.6,2020-11-24 00:03:00
21512626,-16.648,144.211,101.7,2020-11-24 00:03:00
21512627,-16.657,144.171,184.3,2020-11-24 00:03:00
21512629,-16.707,144.16,143.1,2020-11-24 00:03:01
21512631,-16.71,144.151,154.8,2020-11-24 00:03:02
21512632,-16.744,144.144,114.7,2020-11-24 00:03:02
21512633,-16.794,144.133,103.7,2020-11-24 00:03:02
21512634,-16.81,144.129,125.6,2020-11-24 00:03:02
21512636,-16.853,144.081,473.2,2020-11-24 00:03:03
21512637,-16.84,144.077,136.6,2020-11-24 00:03:04
21512639,-16.857,144.074,357.2,2020-11-24 00:03:04
21512646,-17.272,144.348,153.5,2020-11-24 00:03:09
21512648,-17.87,143.092,123.8,2020-11-24 00:03:23
21512649,-17.879,143.134,116.9,2020-11-24 00:03:23
21512650,-17.887,143.088,137.8,2020-11-24 00:03:23
21512652,-17.87,143.086,106.3,2020-11-24 00:03:24
21512653,-17.879,143.129,117.1,2020-11-24 00:03:24
21513154,-31.868,146.978,113.5,2020-11-28 03:59:54
21513158,-31.859,146.977,118.4,2020-11-28 03:59:54
21513182,-25.849,151.145,139.8,2020-11-28 04:01:20
21513204,-25.286,149.83,134.0,2020-11-28 04:01:33
21513243,-22.381,148.064,237.6,2020-11-28 04:02:24
21513246,-22.372,148.062,229.0,2020-11-28 04:02:24
21513251,-22.335,148.071,104.4,2020-11-28 04:02:24
21513258,-22.332,148.029,232.3,2020-11-28 04:02:25
21513300,-19.337,143.252,159.9,2020-11-28 04:03:23
21513301,-19.339,143.241,144.4,2020-11-28 04:03:23
21513303,-19.028,143.435,134.1,2020-11-28 04:03:28
21513304,-19.029,143.424,264.5,2020-11-28 04:03:28
21513322,-18.045,140.116,208.9,2020-11-28 04:03:50
21513913,-24.8002,153.2561,104.9,2020-11-24 03:19:41
21513986,-18.086,143.123,116.6,2020-12-05 13:34:30
21514005,-16.849,143.721,116.0,2020-12-05 13:34:48
21514039,-19.29,121.5601,189.8,2021-01-09 05:40:39
21514180,-25.3883,150.5717,189.6,2020-11-24 03:19:41
21514181,-25.3844,150.5711,189.6,2020-11-24 03:19:41
21514182,-25.385,150.5658,189.6,2020-11-24 03:19:41
21514250,-22.8439,148.7006,116.0,2020-11-24 03:19:41
21514257,-22.834,148.7119,172.8,2020-11-24 03:19:41
21515217,-25.41,150.5721,100.4,2020-11-24 03:19:41
21515218,-25.4022,150.571,441.2,2020-11-24 03:19:41
21515221,-25.3944,150.5698,167.3,2020-11-24 03:19:41
21515222,-25.3854,150.5794,128.6,2020-11-24 03:19:41
21515223,-25.3867,150.5687,563.2,2020-11-24 03:19:41
21515225,-25.3789,150.5676,102.8,2020-11-24 03:19:41
21515232,-25.3122,146.8653,116.4,2020-11-24 03:19:41
21515246,-23.3476,150.1127,144.0,2020-11-24 03:19:41
21515251,-22.8415,148.7024,114.5,2020-11-24 03:19:41
21515253,-22.8321,148.7096,171.9,2020-11-24 03:19:41
21515255,-22.4777,147.6635,184.3,2020-11-24 03:19:41
21515363,-16.7685,144.1413,169.4,2020-11-24 03:21:07
21515368,-16.7559,144.1601,109.4,2020-11-24 03:21:07
21515370,-16.7461,144.1522,101.2,2020-11-24 03:21:07
21515373,-16.7554,144.1599,121.3,2020-11-24 03:22:33
21515379,-16.7024,144.1604,113.1,2020-11-24 03:22:33
21515396,-16.5959,144.161,106.6,2020-11-24 03:22:33
21515444,-31.861,146.981,108.1,2020-11-28 03:52:19
21515448,-31.871,146.981,104.6,2020-11-28 03:52:19
21515491,-19.031,143.421,214.6,2020-11-28 03:52:19
21515492,-19.031,143.431,113.2,2020-11-28 03:52:19
21515493,-19.031,143.441,113.2,2020-11-28 03:52:19
21515497,-19.341,143.241,118.2,2020-11-28 03:52:19
21515498,-19.341,143.251,130.6,2020-11-28 03:52:19
21515548,-22.331,148.031,211.0,2020-11-28 03:52:19
21515557,-22.341,148.071,100.8,2020-11-28 03:52:19
21515565,-22.371,148.061,212.8,2020-11-28 03:52:19
21515569,-22.381,148.061,218.2,2020-11-28 03:52:19
21515607,-25.291,149.831,113.8,2020-11-28 03:52:19
21515656,-31.868,146.978,113.5,2020-11-28 03:59:54
21515661,-31.859,146.977,118.4,2020-11-28 03:59:54
21515685,-25.849,151.145,139.8,2020-11-28 04:01:20
21515707,-25.286,149.83,134.0,2020-11-28 04:01:33
21515754,-29.142,129.884,118.6,2020-11-24 04:25:36
21515755,-29.144,129.876,127.3,2020-11-24 04:25:37
21515757,-25.389,150.583,353.4,2020-11-24 04:25:53
21515758,-25.396,150.552,383.5,2020-11-24 04:25:53
21515762,-25.393,150.579,422.4,2020-11-24 04:25:53
21515763,-25.4,150.548,259.6,2020-11-24 04:25:53
21515764,-25.378,150.575,117.2,2020-11-24 04:25:53
21515765,-24.993,147.783,115.4,2020-11-24 04:26:08
21515766,-24.997,147.763,173.1,2020-11-24 04:26:08
21515767,-24.992,147.721,100.6,2020-11-24 04:26:08
21515768,-24.976,147.738,128.7,2020-11-24 04:26:09
21515769,-24.98,147.718,450.6,2020-11-24 04:26:09
21515773,-21.157,148.176,129.8,2020-11-24 04:27:09
21515786,-19.408,146.591,106.5,2020-11-24 04:27:41
21515787,-19.444,144.673,122.6,2020-11-24 04:27:46
21515793,-19.478,143.56,293.7,2020-11-24 04:27:48
21515820,-17.631,142.111,131.6,2020-11-24 04:28:22
21515844,-16.766,144.155,272.2,2020-11-24 04:28:30
21515845,-16.768,144.14,229.7,2020-11-24 04:28:30
21515849,-16.754,144.153,141.5,2020-11-24 04:28:30
21515855,-16.732,144.149,104.8,2020-11-24 04:28:31
21515878,-16.604,144.16,448.4,2020-11-24 04:28:33
21515879,-16.592,144.158,198.3,2020-11-24 04:28:33
21515889,-15.52,143.548,131.9,2020-11-24 04:28:52
21515890,-15.517,143.556,122.8,2020-11-24 04:28:52
21515895,-14.825,144.113,104.3,2020-11-24 04:29:01
21515896,-14.828,144.096,136.1,2020-11-24 04:29:01
21515903,-14.336,142.475,216.8,2020-11-24 04:29:14
21515917,-12.208,141.89,104.7,2020-11-24 04:29:49
21515928,-17.201,137.635,198.3,2020-11-24 04:28:39
21515936,-16.813,135.869,172.1,2020-11-24 04:28:49
21515937,-16.795,135.927,278.3,2020-11-24 04:28:49
21515944,-16.506,137.422,154.2,2020-11-24 04:28:51
21515949,-16.463,137.456,307.2,2020-11-24 04:28:51
21515950,-16.464,137.446,111.2,2020-11-24 04:28:51
21515970,-22.381,148.064,237.6,2020-11-28 04:02:24
21515973,-22.372,148.062,229.0,2020-11-28 04:02:24
21515978,-22.335,148.071,104.4,2020-11-28 04:02:25
21515985,-22.332,148.029,232.3,2020-11-28 04:02:25
21516063,-19.337,143.252,159.9,2020-11-28 04:03:24
21516064,-19.339,143.241,144.4,2020-11-28 04:03:24
21516066,-19.028,143.435,134.1,2020-11-28 04:03:28
21516067,-19.029,143.424,264.5,2020-11-28 04:03:28
21516085,-18.045,140.116,208.8,2020-11-28 04:03:51
21516113,-15.094,143.655,139.3,2020-12-05 01:22:03
21516115,-15.125,143.651,121.5,2020-12-05 01:22:04
21516119,-15.186,143.671,167.1,2020-12-05 01:22:05
21516122,-15.529,144.69,102.3,2020-12-05 01:22:09
21516123,-15.583,144.72,123.1,2020-12-05 01:22:10
21516127,-16.201,143.43,128.6,2020-12-05 01:22:22
21516128,-16.204,143.461,111.3,2020-12-05 01:22:22
21516130,-16.199,143.456,180.8,2020-12-05 01:22:22
21516194,-31.861,146.981,108.1,2020-11-28 03:52:19
21516198,-31.871,146.981,104.6,2020-11-28 03:52:19
21516246,-19.031,143.421,214.6,2020-11-28 03:52:19
21516247,-19.031,143.431,113.2,2020-11-28 03:52:19
21516248,-19.031,143.441,113.2,2020-11-28 03:52:19
21516252,-19.341,143.241,118.2,2020-11-28 03:52:19
21516253,-19.341,143.251,130.6,2020-11-28 03:52:19
21516254,-12.1643,135.3687,237.4,2020-11-24 04:13:44
21516257,-12.1655,135.3716,156.8,2020-11-24 04:13:44
21516290,-25.4026,150.5697,278.8,2020-11-24 04:09:30
21516293,-25.3934,150.5675,227.7,2020-11-24 04:09:30
21516297,-25.8135,147.1113,965.0,2020-11-24 04:09:30
21516298,-25.8153,147.1015,217.7,2020-11-24 04:09:30
21516301,-25.806,147.1097,237.2,2020-11-24 04:09:30
21516304,-25.8115,147.0801,235.0,2020-11-24 04:09:30
21516306,-25.8061,147.1116,340.6,2020-11-24 04:09:30
21516350,-22.331,148.031,211.0,2020-11-28 03:52:19
21516359,-22.341,148.071,100.8,2020-11-28 03:52:19
21516367,-22.371,148.061,212.8,2020-11-28 03:52:19
21516371,-22.381,148.061,218.2,2020-11-28 03:52:19
21516409,-25.291,149.831,113.8,2020-11-28 03:52:19
21516514,-27.1142,148.4015,115.2,2021-02-03 02:47:45
21516517,-27.1124,148.3956,139.5,2021-02-03 02:47:45
21516664,-25.8096,147.0919,103.1,2020-11-24 04:09:30
21516665,-25.8114,147.082,235.9,2020-11-24 04:09:30
21516666,-25.78,147.1266,105.1,2020-11-24 04:09:30
21516680,-24.9933,147.7713,186.0,2020-11-24 04:09:30
21516684,-24.9779,147.7228,218.1,2020-11-24 04:09:30
21516693,-22.8302,148.712,115.3,2020-11-24 04:09:30
21516712,-19.4043,146.5931,112.5,2020-11-24 04:10:54
21516784,-17.3136,144.284,130.9,2020-11-24 04:12:19
21516805,-20.061,139.471,147.5,2020-12-06 00:28:28
21516865,-16.9571,144.0511,124.0,2020-11-24 04:12:19
21516885,-16.7957,144.141,103.7,2020-11-24 04:12:19
21516890,-16.7593,144.1628,116.6,2020-11-24 04:12:19
21516891,-16.7608,144.1538,172.6,2020-11-24 04:12:19
21516894,-16.752,144.1614,242.3,2020-11-24 04:12:19
21516895,-16.755,144.1437,118.7,2020-11-24 04:12:19
21516897,-16.7447,144.1601,190.5,2020-11-24 04:12:19
21516898,-16.7462,144.1512,129.3,2020-11-24 04:12:19
21516899,-16.7388,144.1499,111.3,2020-11-24 04:12:19
21516902,-16.7315,144.1486,112.6,2020-11-24 04:12:19
21516905,-16.7123,144.1726,447.8,2020-11-24 04:12:19
21516908,-16.705,144.1712,123.8,2020-11-24 04:12:19
21516910,-16.6992,144.161,118.6,2020-11-24 04:12:19
21516912,-16.6933,144.1508,166.8,2020-11-24 04:12:19
21516935,-16.598,144.162,165.2,2020-11-24 04:12:19
21516968,-14.8203,144.1031,207.2,2020-11-24 04:12:19
21516991,-14.1803,142.4192,127.4,2020-11-24 04:12:19
21516993,-14.1746,142.4101,226.7,2020-11-24 04:12:19
21517025,-12.2017,141.8904,173.2,2020-11-24 04:13:44
21517037,-16.8121,135.8752,167.4,2020-11-24 04:12:19
21517038,-16.8134,135.8647,104.1,2020-11-24 04:12:19
21517040,-16.8179,135.8691,194.8,2020-11-24 04:12:19
21517044,-16.8086,135.8785,152.5,2020-11-24 04:12:19
21517047,-16.7939,135.9291,334.0,2020-11-24 04:12:19
21517048,-16.7952,135.9189,142.0,2020-11-24 04:12:19
21517051,-16.5308,137.4388,208.7,2020-11-24 04:12:19
21517065,-16.4579,137.4553,117.3,2020-11-24 04:12:19
21517085,-28.5782,128.986,169.5,2020-11-24 04:09:30
21517283,-25.8149,147.1141,323.3,2020-11-24 04:09:30
21517285,-25.8112,147.1133,323.3,2020-11-24 04:09:30
21517286,-25.8121,147.1084,323.3,2020-11-24 04:09:30
21517296,-25.8138,147.078,238.2,2020-11-24 04:09:30
21517297,-25.8037,147.1118,121.4,2020-11-24 04:09:30
21517298,-25.8046,147.1069,121.4,2020-11-24 04:09:30
21517299,-25.811,147.0947,105.5,2020-11-24 04:09:30
21517305,-25.8084,147.1095,113.9,2020-11-24 04:09:30
21517306,-25.8038,147.1137,113.9,2020-11-24 04:09:30
21517307,-25.8046,147.1087,113.9,2020-11-24 04:09:30
21517581,-19.4789,143.5603,124.7,2020-11-24 04:10:54
21517582,-19.4755,143.5597,100.2,2020-11-24 04:10:54
21517584,-19.472,143.5591,100.2,2020-11-24 04:10:54
21518055,-16.7542,144.1595,242.5,2020-11-24 04:12:19
21518078,-16.7403,144.1524,114.6,2020-11-24 04:12:19
21518113,-16.7138,144.1752,112.5,2020-11-24 04:12:19
21518121,-16.7145,144.1707,112.5,2020-11-24 04:12:19
21518122,-16.7109,144.17,112.5,2020-11-24 04:12:19
21518131,-16.7101,144.1745,112.5,2020-11-24 04:12:19
21518418,-14.8218,144.1058,209.3,2020-11-24 04:12:19
21518651,-17.2027,137.6077,101.7,2020-11-24 04:12:19
21518670,-17.1954,137.5802,110.3,2020-11-24 04:12:19
21518694,-16.815,135.8676,119.1,2020-11-24 04:12:19
21518711,-16.8109,135.8761,162.4,2020-11-24 04:12:19
21518716,-16.7955,135.9319,115.1,2020-11-24 04:12:19
21518717,-16.7922,135.9263,115.1,2020-11-24 04:12:19
21518719,-16.7916,135.9314,115.1,2020-11-24 04:12:19
21518720,-16.7929,135.9212,151.9,2020-11-24 04:12:19
21518898,-12.171,135.371,236.0,2020-11-24 04:16:50
21518928,-19.7664,144.6613,110.4,2020-11-29 04:17:18
21518932,-19.7629,144.6635,104.6,2020-11-29 04:17:18
21518934,-19.8986,143.1706,108.3,2020-11-29 04:17:18
21519040,-17.631,142.111,100.0,2020-11-24 04:16:50
21519075,-19.481,143.561,184.4,2020-11-24 04:16:50
21519099,-24.981,147.711,162.5,2020-11-24 04:16:50
21519100,-24.981,147.721,162.6,2020-11-24 04:16:50
21519141,-16.461,137.451,107.1,2020-11-24 04:16:50
21519142,-16.461,137.461,273.8,2020-11-24 04:16:50
21519150,-16.511,137.421,141.0,2020-11-24 04:16:50
21519159,-16.791,135.931,192.8,2020-11-24 04:16:50
21519161,-16.801,135.931,192.8,2020-11-24 04:16:50
21519163,-16.811,135.871,121.1,2020-11-24 04:16:50
21519167,-17.201,137.631,182.4,2020-11-24 04:16:50
21520657,-17.3578,145.0989,125.2,2020-11-29 04:18:43
21521732,-28.5789,128.9809,224.6,2020-11-24 04:59:17
21521908,-29.149,129.893,122.5,2020-11-24 06:03:36
21521909,-29.153,129.891,145.6,2020-11-24 06:03:36
21521916,-32.298,124.061,128.7,2020-11-24 06:03:06
21521926,-28.59,128.976,160.6,2020-11-24 06:03:49
21521927,-28.588,128.968,106.8,2020-11-24 06:03:49
21521928,-28.283,124.81,125.1,2020-11-24 06:04:08
21521930,-28.223,124.789,334.8,2020-11-24 06:04:09
21521932,-28.21,124.786,311.9,2020-11-24 06:04:09
21521934,-28.2,124.568,123.6,2020-11-24 06:04:10
21521937,-28.185,124.58,115.8,2020-11-24 06:04:11
21521947,-16.798,122.794,100.4,2020-11-24 06:07:20
21522109,-29.149,129.893,122.5,2020-11-24 06:03:31
21522110,-29.153,129.891,145.6,2020-11-24 06:03:31
21522117,-32.298,124.061,128.7,2020-11-24 06:03:01
21522127,-28.59,128.976,160.6,2020-11-24 06:03:44
21522128,-28.588,128.968,106.8,2020-11-24 06:03:44
21522129,-28.283,124.81,125.1,2020-11-24 06:04:03
21522131,-28.223,124.789,334.8,2020-11-24 06:04:04
21522133,-28.21,124.786,311.9,2020-11-24 06:04:04
21522135,-28.2,124.568,123.6,2020-11-24 06:04:05
21522140,-28.185,124.58,115.8,2020-11-24 06:04:05
21522150,-16.798,122.794,100.4,2020-11-24 06:07:13
21522228,-29.1455,129.8817,103.6,2020-11-24 05:49:03
21522291,-32.2982,124.0712,100.9,2020-11-24 05:49:03
21522293,-32.2907,124.0692,112.7,2020-11-24 05:49:03
21522295,-32.2936,124.0628,119.7,2020-11-24 05:49:03
21522300,-29.7877,125.0277,110.0,2020-11-24 05:49:03
21522301,-29.7794,125.0255,111.9,2020-11-24 05:49:03
21522317,-28.1874,124.5872,152.7,2020-11-24 05:50:28
21522327,-24.9096,122.1963,120.6,2020-11-24 05:50:28
21522330,-24.9155,122.1902,151.5,2020-11-24 05:50:28
21524909,-14.5143,125.5459,151.1,2020-11-28 04:39:04
21525208,-23.0029,114.3432,142.6,2020-11-28 05:27:25
21525266,-19.8986,121.9314,118.2,2020-11-28 05:27:25
21525268,-19.1963,126.1634,115.0,2020-11-28 05:27:25
21525372,-19.1909,126.2933,107.8,2020-11-28 05:27:25
21525378,-19.1986,126.1614,133.4,2020-11-28 05:27:25
21525761,-19.897,121.936,125.8,2020-11-28 05:42:01
21526252,-25.331,153.194,489.0,2020-12-07 03:55:17
21526253,-25.327,153.186,390.5,2020-12-07 03:55:17
21526254,-25.314,153.198,144.8,2020-12-07 03:55:17
21526255,-25.316,153.184,105.4,2020-12-07 03:55:17
21526256,-25.303,153.196,186.1,2020-12-07 03:55:17
21526358,-19.1909,126.2933,107.8,2020-11-28 05:27:25
21526364,-19.1986,126.1614,133.4,2020-11-28 05:27:25
21526392,-23.0029,114.3432,142.6,2020-11-28 05:27:25
21526401,-19.8986,121.9314,118.2,2020-11-28 05:27:25
21526404,-19.1963,126.1634,115.0,2020-11-28 05:27:25
21526415,-25.635,152.08,114.1,2020-12-07 03:55:15
21526416,-25.637,152.067,122.3,2020-12-07 03:55:15
21526446,-24.433,151.411,119.2,2020-12-07 03:55:36
21526447,-24.435,151.4,105.0,2020-12-07 03:55:36
21526451,-24.433,151.406,109.8,2020-12-07 03:55:36
21526462,-24.371,151.416,106.6,2020-12-07 03:55:37
21526483,-22.736,150.559,150.8,2020-12-07 03:56:05
21526573,-20.065,143.892,147.6,2020-12-07 03:57:03
21526598,-19.312,143.345,147.4,2020-12-07 03:57:17
21526645,-19.9153,121.9791,149.5,2020-11-28 06:17:13
21526646,-19.9103,121.9797,150.4,2020-11-28 06:17:13
21526653,-19.8972,121.9229,112.4,2020-11-28 06:17:13
21526656,-25.3686,153.0711,103.9,2020-11-29 03:26:06
21526659,-25.3574,153.1007,118.5,2020-11-29 03:26:06
21526686,-25.3473,153.1226,579.3,2020-11-29 03:26:06
21526687,-25.3485,153.1149,106.6,2020-11-29 03:26:06
21526694,-25.3406,153.1214,239.7,2020-11-29 03:26:06
21526697,-25.3452,153.0906,249.0,2020-11-29 03:26:06
21526902,-25.3306,153.1433,281.8,2020-11-29 03:26:06
21526916,-25.2278,153.2433,391.6,2020-11-29 03:26:06
21526917,-25.2289,153.2356,211.3,2020-11-29 03:26:06
21526920,-25.2134,153.2485,123.7,2020-11-29 03:26:06
21527013,-19.9153,121.9791,149.5,2020-11-28 06:17:13
21527014,-19.9103,121.9797,150.4,2020-11-28 06:17:13
21527021,-19.8972,121.9229,112.4,2020-11-28 06:17:13
21527042,-27.8803,148.2228,249.1,2020-11-29 03:24:40
21527257,-25.3666,153.0727,103.9,2020-11-29 03:26:06
21527260,-25.356,153.0985,119.4,2020-11-29 03:26:06
21527264,-25.3487,153.1248,145.0,2020-11-29 03:26:06
21527265,-25.3493,153.121,145.0,2020-11-29 03:26:06
21528078,-25.3459,153.1204,145.0,2020-11-29 03:26:06
21528081,-25.3454,153.1243,145.0,2020-11-29 03:26:06
21528082,-25.342,153.1237,120.4,2020-11-29 03:26:06
21528083,-25.3426,153.1198,120.4,2020-11-29 03:26:06
21528085,-25.3438,153.0884,250.9,2020-11-29 03:26:06
21528100,-25.2325,153.2461,704.2,2020-11-29 03:26:06
21528101,-25.2292,153.2455,131.7,2020-11-29 03:26:06
21528102,-25.2297,153.2417,131.7,2020-11-29 03:26:06
21528103,-25.2264,153.241,131.7,2020-11-29 03:26:06
21528104,-25.227,153.2372,212.9,2020-11-29 03:26:06
21528109,-25.212,153.2463,125.8,2020-11-29 03:26:06
21528116,-25.9805,151.234,150.7,2020-11-29 03:24:40
21528590,-25.8916,149.1738,139.4,2020-11-29 03:26:06
21528639,-25.0889,149.5149,118.6,2020-11-29 03:26:06
21528643,-25.2984,146.8625,128.5,2020-11-29 03:26:06
21528870,-25.301,153.191,112.4,2020-12-07 03:46:16
21528871,-25.301,153.201,113.0,2020-12-07 03:46:16
21528887,-14.231,142.551,163.2,2020-12-07 03:46:16
21528888,-14.231,142.561,163.4,2020-12-07 03:46:16
21528905,-16.001,145.151,211.2,2020-12-07 03:46:16
21528906,-16.001,145.161,191.4,2020-12-07 03:46:16
21529177,-22.741,150.561,132.8,2020-12-07 03:46:16
21529762,-20.1322,144.7362,119.4,2020-11-29 03:27:30
21529987,-25.3242,153.1823,195.7,2020-12-07 03:25:30
21529989,-25.3191,153.1815,448.9,2020-12-07 03:25:30
21529997,-25.2967,153.1935,119.3,2020-12-07 03:25:30
21530075,-25.809,147.114,133.9,2020-11-24 12:12:49
21530076,-25.812,147.07,123.3,2020-11-24 12:12:49
21530077,-25.808,147.109,158.8,2020-11-24 12:12:50
21530319,-25.7254,151.1097,100.8,2020-12-07 03:25:30
21530438,-25.0414,152.4864,313.2,2020-12-07 03:25:30
21530439,-25.0425,152.4785,133.5,2020-12-07 03:25:30
21530452,-24.4391,151.4004,112.2,2020-12-07 03:25:30
21530547,-22.7315,150.5613,108.9,2020-12-07 03:25:30
21530589,-20.0635,143.8912,178.4,2020-12-07 03:26:55
21530593,-19.5305,146.5997,103.3,2020-12-07 03:26:55
